,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_a5_5d_a_rep_trace_similarity,logit_excluded_loss_a5_5d_a_rep,logit_restricted_loss_a5_5d_a_rep,percent_x_embed_a5_5d_a_rep,percent_y_embed_a5_5d_a_rep,percent_unembed_a5_5d_a_rep,percent_hidden_a5_5d_a_rep,hidden_excluded_loss_a5_5d_a_rep,hidden_restricted_loss_a5_5d_a_rep,logit_a5_3d_a_rep_trace_similarity,logit_excluded_loss_a5_3d_a_rep,logit_restricted_loss_a5_3d_a_rep,percent_x_embed_a5_3d_a_rep,percent_y_embed_a5_3d_a_rep,percent_unembed_a5_3d_a_rep,percent_hidden_a5_3d_a_rep,hidden_excluded_loss_a5_3d_a_rep,hidden_restricted_loss_a5_3d_a_rep,logit_a5_3d_b_rep_trace_similarity,logit_excluded_loss_a5_3d_b_rep,logit_restricted_loss_a5_3d_b_rep,percent_x_embed_a5_3d_b_rep,percent_y_embed_a5_3d_b_rep,percent_unembed_a5_3d_b_rep,percent_hidden_a5_3d_b_rep,hidden_excluded_loss_a5_3d_b_rep,hidden_restricted_loss_a5_3d_b_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,epoch
145,4.0726687052836,4.141384341840271,0.026851851493120193,0.0069444444961845875,4.100154959682268,0.014337168,0.014337168,0.015952941,0.9174046,4.083830806328327,4.098874915445951,0.00045692135,4.072876356108465,4.094136816034365,0.26825064,0.26825064,0.266797,1.11389245e-05,4.080634590989617,4.094137503365119,0.00040527125,4.072898924080221,4.094114233401064,0.41801256,0.41801256,0.41166073,1.325981e-05,4.080658208245003,4.09411510351552,0.00034171256,4.07278793022648,4.094225285096954,0.15531981,0.15531981,0.15100038,0.013217221,4.081259621307392,4.0936751139312735,0.0003860655,4.072803391990677,4.094209803514322,0.14583091,0.14583091,0.15379992,0.013219876,4.0807707109897295,4.093933350324577,6.3883596e-07,4.072922621160115,4.094090526393052,4.08161023537021,4.093264532847996,1.011755851254205,0,10
212,4.0703721651434,4.1439806993686865,0.031481482088565826,0.004166666883975267,4.099815578460521,0.014217356,0.014217356,0.015827103,0.90681034,4.0822599179954855,4.098510664259595,0.00053636293,4.0706112975516024,4.094105308842273,0.26865137,0.26865137,0.26692152,1.2533625e-05,4.079034417908262,4.094105997504034,0.00047041354,4.070634327286938,4.094082267159748,0.41784766,0.41784766,0.4115052,1.4881217e-05,4.079057643722521,4.09408331098328,0.00039157132,4.070506198860341,4.0942104665186605,0.1553466,0.1553466,0.1510491,0.013062529,4.079585113645227,4.093710304965587,0.00044138782,4.070523234641804,4.094193406730659,0.14559838,0.14559838,0.15389967,0.013067157,4.079259761956401,4.093818134388239,8.571254e-07,4.070657271485078,4.094059311017899,4.080056869552932,4.093184466643204,1.0124099544350955,0,11
117,4.067879758325468,4.147457061650006,0.031018517911434174,0.0027777778450399637,4.099710679394729,0.014088226,0.014088226,0.01568688,0.8958119,4.080504792404896,4.098332932841907,0.00061474566,4.068153892439486,4.094070278113289,0.26906806,0.26906806,0.26706618,1.4318964e-05,4.077272465591654,4.09407096241542,0.00052936265,4.068174835313105,4.094049326007402,0.41766292,0.41766292,0.41134354,1.6583834e-05,4.077292792742611,4.094050576102062,0.00044480315,4.068032047015569,4.0941921998488935,0.155375,0.155375,0.15109906,0.012902679,4.077759571852567,4.09373943789857,0.0004924066,4.068048324447906,4.094175893969085,0.14537698,0.14537698,0.1540089,0.012909462,4.077562923567527,4.093723226550954,1.0984511e-06,4.068200610744806,4.094023531588021,4.078332145440957,4.093118670192403,1.0132755475313517,0,12
98,4.0651832834862915,4.151814125847819,0.034259259700775146,0.0013888889225199819,4.099835620314294,0.0139541505,0.0139541505,0.015532766,0.8845159,4.078555776185485,4.098308993813596,0.0006868575,4.065495436576122,4.094032223078811,0.26950827,0.26950827,0.2672193,1.630377e-05,4.0753353619393025,4.094032894208001,0.00059097994,4.065519016839749,4.094008636019164,0.4174497,0.4174497,0.41117802,1.8486027e-05,4.075357834437335,4.094010135625035,0.0004925363,4.065355139941281,4.094172611974663,0.1554084,0.1554084,0.15115464,0.012738871,4.075744459064949,4.093786480767769,0.000517634,4.065363879288969,4.094163850158355,0.14516391,0.14516391,0.15412599,0.012748023,4.075660925262373,4.0936557009219126,1.3315675e-06,4.065535736262499,4.093991899904624,4.076390459272736,4.093098184870774,1.0143451093340676,0,13
374,4.062235038001219,4.157078729159953,0.035185184329748154,0.0013888889225199819,4.100172514763825,0.013816639,0.013816639,0.015365151,0.8729081,4.076363088856874,4.0984020690770055,0.00074703083,4.062586624327569,4.09399274484326,0.2699662,0.2699662,0.26737016,1.847052e-05,4.073163812719708,4.09399339123971,0.0006510282,4.062618052302068,4.093961305315289,0.41721523,0.41721523,0.41101593,2.0509631e-05,4.0731945938013085,4.09396310750607,0.0005343816,4.062428136547709,4.0941513497948705,0.15544018,0.15544018,0.15122017,0.012570484,4.073478792732446,4.0938525707669156,0.0005504873,4.062433932243734,4.094145526635685,0.14495939,0.14495939,0.15424912,0.012581698,4.073519468040489,4.093591625538789,1.5704927e-06,4.062627030117261,4.09395231423188,4.074194258193759,4.093100213557036,1.015630820714091,0,14
130,4.05901484385979,4.163209267983513,0.03194444254040718,0.0027777778450399637,4.100692613849862,0.013676686,0.013676686,0.015184126,0.8609932,4.073907331096234,4.098564858088839,0.0007883738,4.0594031767502665,4.093955951380742,0.27044305,0.27044305,0.2675145,2.0672192e-05,4.07073617832218,4.093956554613844,0.00070729235,4.059450349564809,4.093908756241477,0.4169578,0.4169578,0.41085553,2.2573466e-05,4.070783771291636,4.093910925639874,0.00057006895,4.059230436110044,4.094128830056894,0.15547109,0.15547109,0.15129545,0.012397994,4.070957067492254,4.093922864530645,0.0005836743,4.059235556227374,4.0941236814314665,0.1447642,0.1447642,0.15437937,0.012410807,4.071102865502854,4.093548883655695,1.7874501e-06,4.059451146013433,4.093907949277802,4.071719878621372,4.093127789297101,1.0171217421722487,0,15
57,4.055459412962332,4.170197138129137,0.03194444254040718,0.0027777778450399637,4.101354502449716,0.013534813,0.013534813,0.014988739,0.8486642,4.071133768196638,4.0987495248697146,0.00083894085,4.055894590353955,4.093909040182903,0.27092832,0.27092832,0.2676449,2.302107e-05,4.068002762023671,4.093909576463001,0.0007628994,4.055954094899271,4.093849502411731,0.41667724,0.41667724,0.41069913,2.4790425e-05,4.068063912400515,4.093852117274036,0.00060651393,4.0557009612041846,4.094102835653363,0.15550816,0.15550816,0.15137981,0.012219795,4.0681329752264315,4.0939788909809955,0.00061597035,4.055704697751166,4.094099066841939,0.14458305,0.14458305,0.1545206,0.012233872,4.068357497230459,4.09351712551746,2.0331158e-06,4.0559462471078795,4.093857340288429,4.068930197112054,4.093152078571597,1.0188229164415574,0,16
187,4.051549796651674,4.178116416821408,0.033796295523643494,0.0020833334419876337,4.102176444797636,0.013391789,0.013391789,0.01477851,0.83598363,4.068028393599365,4.098930995171679,0.0008872985,4.052036488000114,4.0938574454687,0.2714146,0.2714146,0.26776683,2.5447924e-05,4.064940817687629,4.093857880817338,0.00080741185,4.052103412866025,4.093790485040323,0.4163773,0.4163773,0.4105391,2.7132799e-05,4.065010899909925,4.093793636564384,0.0006362137,4.051817726780707,4.094076416259819,0.15555677,0.15555677,0.15147461,0.012036326,4.064998766932656,4.094010478054868,0.00064661505,4.051822068207583,4.094072032414668,0.14441563,0.14441563,0.1546745,0.012051248,4.065263805027437,4.093498764406955,2.2620916e-06,4.0520899980696745,4.093803886500368,4.065814927771776,4.093165328286733,1.020754375091473,0,17
697,4.047260590621312,4.187172472348277,0.036574073135852814,0.0020833334419876337,4.103225344233405,0.0132476045,0.0132476045,0.014552595,0.8232224,4.064550870832697,4.099116635429604,0.0009228117,4.047798791551078,4.093805847108429,0.2718992,0.2718992,0.26788223,2.8101258e-05,4.061507765427604,4.093806140284595,0.00084752147,4.047878477253394,4.093726106316412,0.41605836,0.41605836,0.4103582,2.9534684e-05,4.061591144104898,4.093729900353799,0.0006555978,4.047554150118434,4.094050737316779,0.15561706,0.15561706,0.15159115,0.011850845,4.061499940762015,4.094035768994231,0.0006722174,4.0475615490440235,4.094043288892889,0.14426374,0.14426374,0.15484634,0.011867469,4.061791272532521,4.09348494405032,2.4515587e-06,4.047855108417766,4.093749464009962,4.062327327500693,4.093176819601604,1.0229639854053072,0,18
616,4.042567042153107,4.197530661652335,0.036574073135852814,0.0013888889225199819,4.104552490355028,0.013100927,0.013100927,0.014312558,0.8104635,4.060653751752581,4.099316388586693,0.00096090283,4.043166770700059,4.093744198542686,0.2723815,0.2723815,0.26799703,3.0999036e-05,4.057672291614675,4.0937443003206,0.00089348457,4.043264140197934,4.09364675716019,0.41571587,0.41571587,0.41014832,3.2078628e-05,4.057773448221131,4.093651322675739,0.000673573,4.042889804641041,4.0940214712279275,0.15569319,0.15569319,0.15173045,0.0116642285,4.0575902477158845,4.094059960065094,0.0006983652,4.042901635132434,4.094009579436525,0.1441263,0.1441263,0.15503678,0.011684091,4.05791039647919,4.093464661656954,2.6630635e-06,4.043224396904779,4.093686488499108,4.058432858585428,4.093180758483993,1.0254935976018293,0,19
25,4.037465384432419,4.2094214510474375,0.036574073135852814,0.0020833334419876337,4.106247810952199,0.012949653,0.012949653,0.014058575,0.79760915,4.056315529830206,4.09953778411709,0.0009954851,4.038134647082278,4.0936745172514755,0.27285516,0.27285516,0.2681061,3.432747e-05,4.05341653548904,4.093674367171942,0.0009416521,4.038256760926831,4.093552294647272,0.4153552,0.4153552,0.40990978,3.4716773e-05,4.053542631674584,4.093557789042292,0.0007031377,4.037828313990157,4.0939812208873665,0.15578495,0.15578495,0.15189117,0.011475546,4.053249328594734,4.094087095749799,0.0007018418,4.037827584394415,4.093981890530564,0.14400706,0.14400706,0.1552487,0.011500526,4.053607006098493,4.093435660590023,2.864684e-06,4.0381905140612036,4.093618549229163,4.054113264650739,4.093178924106783,1.0283990827413,0,20
280,4.031929046676868,4.2230538015510755,0.035185184329748154,0.0020833334419876337,4.1083789483981725,0.0127916,0.0127916,0.013794231,0.78463006,4.051499758900706,4.099785405842155,0.0010363612,4.032683728817682,4.093588899692893,0.27331588,0.27331588,0.2682149,3.799518e-05,4.048725149157754,4.093588426572001,0.000991758,4.0328318458455925,4.093440632044784,0.41498712,0.41498712,0.40963846,3.7553935e-05,4.048876587520298,4.09344724962443,0.00073711167,4.032341148044225,4.093931937436058,0.15588929,0.15588929,0.1520784,0.011285973,4.048436585199846,4.094133911204968,0.0007071272,4.03232431213882,4.093948721992909,0.14390454,0.14390454,0.15547112,0.01131559,4.048850982739764,4.093404670536091,3.1009909e-06,4.032736415161904,4.093536097247924,4.049321052211741,4.0931947906017,1.031725587858057,0,21
525,4.02597312802534,4.238778569527975,0.035648148506879807,0.0027777778450399637,4.111095304677673,0.012629391,0.012629391,0.013520089,0.7717291,4.046200042654051,4.100065467472786,0.0010793642,4.026829510277072,4.0934869415430875,0.27376103,0.27376103,0.2683245,4.185397e-05,4.043587631139853,4.093486066624609,0.0010434355,4.0270080402005926,4.09330821434932,0.4146114,0.4146114,0.40934175,4.081044e-05,4.043767447232069,4.093316192301183,0.0007759521,4.026445792804997,4.093871228510935,0.15600389,0.15600389,0.15228917,0.011098674,4.043149482815188,4.094193373133806,0.0007136234,4.026407734069635,4.0939092483850015,0.14382225,0.14382225,0.15569739,0.011131831,4.043661101074488,4.0933432714868605,3.3651447e-06,4.026880401003521,4.09343591472707,4.044082976691987,4.093192893323867,1.0355677535846315,0,22
120,4.01963025188988,4.256895391052653,0.03842592611908913,0.0027777778450399637,4.114536306960871,0.012465,0.012465,0.0132393325,0.7590988,4.0404238299659525,4.100367381144341,0.001118225,4.020601709996973,4.093371532832479,0.274188,0.274188,0.2684208,4.5965455e-05,4.037994795610375,4.093370165918361,0.0010969333,4.020821546665693,4.093151426551598,0.4142342,0.4142342,0.40903202,4.4369997e-05,4.038210898544995,4.0931610475499784,0.0008228695,4.020179095584361,4.093794853283011,0.15612063,0.15612063,0.15251632,0.010915038,4.037389530343237,4.094257072592822,0.00072714436,4.020115135508515,4.093858799793242,0.14376226,0.14376226,0.15593272,0.0109518785,4.038061330877796,4.093223015567571,3.659543e-06,4.020663976226674,4.093309090978043,4.038432000825243,4.093136373874384,1.040008199634761,0,23
445,4.012955547141229,4.277607593632108,0.035185184329748154,0.0034722222480922937,4.118816366532596,0.012300525,0.012300525,0.012953746,0.74694026,4.03420872404769,4.100658703560212,0.0011556052,4.014057956700069,4.093240168650891,0.2745924,0.2745924,0.26848307,5.028928e-05,4.031974375695521,4.093238208759068,0.001151658,4.014328975043417,4.0929687757569715,0.41385943,0.41385943,0.4087252,4.821425e-05,4.032233518261261,4.092980369603964,0.0008710985,4.013593548195651,4.09370543620053,0.15624273,0.15624273,0.15276119,0.010738565,4.031209564537989,4.094293773878536,0.0007484025,4.013503550930052,4.093795455767798,0.14372046,0.14372046,0.1561787,0.010778943,4.032052253052245,4.09306936667681,3.980658e-06,4.014141547834589,4.0931563298364,4.032396501214674,4.093019450426528,1.0450982814621963,0,24
383,4.00599911589627,4.300999992747133,0.037962961941957474,0.0013888889225199819,4.123999466438935,0.012135752,0.012135752,0.012667803,0.7352767,4.02758948809401,4.100891100862953,0.0012047177,4.00726178270106,4.093079360943737,0.27497107,0.27497107,0.26848027,5.4924552e-05,4.025557836682081,4.093076718257463,0.00121041,4.007585066252681,4.092755575373496,0.41349357,0.41349357,0.40844464,5.2379335e-05,4.0258600950842265,4.0927695350146225,0.0009255487,4.00674387602278,4.093598322822676,0.1563639,0.1563639,0.15303168,0.010568568,4.024647733472993,4.094280413705994,0.00077651325,4.006623791469771,4.093718481245235,0.14369968,0.14369968,0.15643314,0.010613786,4.025581564302385,4.092953659226507,4.37605e-06,4.007368556683747,4.092972241963728,4.025943189930872,4.092890403800742,1.0508466067777278,0,25
670,3.9988450402845013,4.327152635223417,0.03749999776482582,0.0020833334419876337,4.130168078443421,0.01197152,0.01197152,0.012382175,0.7243968,4.020637721377141,4.101057587653151,0.0012637847,4.000298697923152,4.092887667064292,0.27532262,0.27532262,0.26839352,5.9771144e-05,4.018807962547048,4.092884271258348,0.0012754275,4.000679048883474,4.092506649800876,0.41313827,0.41313827,0.40820086,5.6825334e-05,4.0191586390506835,4.09252343041123,0.0009790837,3.99970964446758,4.093478040629283,0.15648386,0.15648386,0.1533408,0.010409509,4.017739576348778,4.09424437790687,0.00080415583,3.9995549761208133,4.093632851759987,0.14370103,0.14370103,0.1566917,0.010460308,4.0186749448483505,4.092912596246049,4.829139e-06,4.00041958624611,4.092766330324127,4.019071544019144,4.092813323027661,1.057256291382086,0,26
655,3.991540010703674,4.356277971854032,0.037962961941957474,0.0013888889225199819,4.137435194139585,0.011808871,0.011808871,0.012097558,0.71458954,4.013396734300902,4.101216369869388,0.0013332074,3.9932198716883236,4.092660550032866,0.27563408,0.27563408,0.26821932,6.434893e-05,4.011760083158917,4.092656360948613,0.0013366166,3.993645451314136,4.092234142132212,0.4127943,0.4127943,0.40800512,6.111342e-05,4.012146433600731,4.092254254661683,0.001033992,3.992540225481753,4.093341866777264,0.15661083,0.15661083,0.15369979,0.010265772,4.010471143376799,4.094238686148335,0.00083310425,3.9923456827595234,4.093536665843641,0.14372733,0.14372733,0.15694016,0.010321932,4.011403075814355,4.092905332385472,5.327188e-06,3.993345894499153,4.092533970602776,4.011807777453501,4.092800386566102,1.0643758699184913,0,27
531,3.9841029852582115,4.38814015003553,0.036574073135852814,0.0013888889225199819,4.145717851372533,0.011650443,0.011650443,0.011816204,0.7062104,4.005911746043431,4.101418796809172,0.0014148619,3.986048672034984,4.092393567862062,0.27590168,0.27590168,0.2679513,6.846026e-05,4.0044587134795435,4.092388596820475,0.0014056063,3.986519471855456,4.091921742250612,0.41246632,0.41246632,0.40786788,6.518473e-05,4.004877760956652,4.091945741731631,0.0010921698,3.985256018869438,4.093188352734997,0.15674466,0.15674466,0.1541163,0.010142606,4.002860524011097,4.094290405923958,0.00086781546,3.985018899115338,4.093425850583678,0.14377415,0.14377415,0.15716678,0.010203609,4.003873151541568,4.092863091162209,5.9235017e-06,3.9861719340570736,4.092269641482826,4.004237884289202,4.092809881534347,1.0721583159368417,0,28
83,3.976521921049206,4.4222221263135255,0.036574073135852814,0.0006944444612599909,4.154802003629127,0.011496644,0.011496644,0.011541773,0.69940305,3.998212741040989,4.101694687695351,0.0015023607,3.9787641120747477,4.092095672229554,0.27612197,0.27612197,0.26760024,7.195671e-05,3.99693930563732,4.0920900076412785,0.001484769,3.979292144171716,4.0915663246182294,0.4121572,0.4121572,0.40778005,6.886631e-05,3.997404235370705,4.091594821645796,0.0011582575,3.9778489378013506,4.093013483980598,0.15688553,0.15688553,0.1545991,0.0100414585,3.994988105896415,4.094366460432044,0.00091279787,3.97756742676811,4.093295552270704,0.14384313,0.14384313,0.15735513,0.010108034,3.9961444679500078,4.09276969571557,6.6363873e-06,3.978894457690724,4.091964474385465,3.996454897823726,4.092792553994279,1.080490170946423,0,29
